Response ID,Contact ID,Text Block,1. Would you describe your current diet as healthy and balanced?,2. What is your ethnic group?,"3. How many hours do you spend on university-related work, separate from your Course Timetable, per week during exams?",How would you rate your family class? (Family earnings per year),5. How would you define your quality of life? (as defined by the World Health Organization),Text Block.1,6. How would you define your alcohol consumption?,7. Would you consider yourself an introvert or extrovert person? (Definitions from Oxford Languages),"8. In general, do you feel you experience stress while in the University? (tick all that apply)",9. Would you say that you are normally well hydrated?,10. How often do you exercise per week?,11. Do you have any known disabilities?,12. How many hours per week do you work?,13. What is your main financial support for your studies?,14. Are you in any form of employment?,15. Do you normally encounter financial issues paying your fees?,16. What Country are you from?,17. What is your year of birth?,18. What is your course of study?,Do you feel stressed before exams? (multiple choice),20. How often in the last week or two did you feel afraid that something awful might happen?,Do you prefer your timetable to be spread or compact so that you have less stress at university? (e.g. 1-2 busy days or 3-4 days with less lectures),22. What are the reasons for your timetable preference?,"23. Do you feel your timetabling structure has any impact on your study, life and health?","24. How many hours do you spend using technology devices per day (mobile, desktop, laptops, etc)?","25. How many hours do you spend using social media per day (Instagram, Tiktok, Twitter, etc)?",Text Block.2,26. What year of study are you in?,27. How important is having 'good mental health' to you?,28. Do you consider physical activity to be helpful to your mental health?,29. Do you enjoy activities centred around mindfulness?,30. Would you be interested in attending events themed around mental health?,"31. Do you enjoy non-competitive physical activity, such as walking, running, climbing, football with friends, etc?",32. Do you think mindfulness is a helpful tool for maintaining or improving your health?,33. Do you feel a sense of 'belonging' at Solent?,34. Improving/maintaining my mental health during my studies is:,35. Would you be interested in attending any of the following (tick all that apply_,Text Block.3,Confidentiality,Text Block.4,Labels,Response ID.1,Device,Captured By,Assigned User,Event Captured At,Event CRM Value,UTM Campaign,UTM Medium,UTM Source,UTM Content,UTM Term,Response Notes,Captured At,IP Address,Country Code,Country,Region Code,Region,City,Latitude,Longitude,User Type,Organisation,Internet Service Provider,Are you a home student or an international student?,"What are the approximate costs for your studies? (tuition fee per year of study, in pound £)"
114586,,,"Yes, I think my diet is healthy",White,Hours per week: 6,Higher class,High quality of life,,I don't drink alcohol,Somewhat in between,Yes (due to university work),Yes,Days per week: 5,No,Hours per week: 4,Parent (family) support,I am unemployed,No,Switzerland,2001,BSc (Hons) Football Studies,I don't have exams,Very rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),,"No, it has no impact on my studies, life or health",Hours per week: 6,Hours per day: 2,,"Level 6 (third year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,"I'd be interested, but it would depend on what it was",I really enjoy them,"Yes, absolutely",A little,Entirely up to me,"Guest speakers coming in and talking about their mental health journeys, Mental health first aid training",,,,,114586,,,,,,,,,,,,24/10/2022 14:03,86.152.113.159,GB,United Kingdom,HAM,Hampshire,Winchester,51.0828,-1.3533,residential,BT,BT,International student,14350
114684,,,"Yes, I think my diet is healthy",White,Hours per week: 4,Middle class,High quality of life,,My alcohol consumption is moderate,Somewhat in between,Yes (due to employment-related issues),No,Days per week: 1,Prefer not to say,Hours per week: 8,Parent (family) support,"Yes, I am part-time employed",No,Spain,1999,BA (Hons) Acting and Performance,Yes (due to university work),Occasionally,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),,"Yes, on my studies",Hours per week: 5,Hours per day: 4,,"Level 6 (third year, undergraduate)",It's very important,Very much so,I enjoy them a lot,I'd be very interested in most activities to do with mental health,I really enjoy them,"Yes, absolutely",,Entirely up to me,"Guest speakers coming in and talking about their mental health journeys, Mental health first aid training, Social sports sessions aimed at mental health (mindful running/climbing, etc), Arts and crafts sessions, Student-led peer support sessions, Visits to local community activities (mindful pottery making and painting/talks on mental health, etc), Lectures on issues to do with mental health, Mental health resource making sessions (making crisis cards, etc), General volunteering (local refugee services, litter picking, etc)",,,,,114684,,,,,,,,,,,,25/10/2022 11:19,109.175.143.68,GB,United Kingdom,STH,Southampton,Southampton,50.911,-1.392,residential,Cablecom Networking Limited,Cablecom Networking Limited,European student,9250
114977,,,"Yes, I think my diet is healthy",Asian/Asian British,Hours per week: 5,Middle class,Medium quality of life,,I don't drink alcohol,Somewhat in between,Yes (due to employment-related issues),Yes,Days per week: 5,No,Hours per week: 10,Parent (family) support,"Yes, I am part-time employed",Yes,India,2001,BSc (Hons) Maritime Management (Top-Up),I don't have exams,Very rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),,"No, it has no impact on my studies, life or health",Hours per week: 7,Hours per day: 5,,"Level 6 (third year, undergraduate)",It's very important,Very much so,I've never done any mindfulness activities,I don't know how to answer this question,I don't do physical activity,"Yes, absolutely",Very much,Entirely up to me,,,,,,114977,,,,,,,,,,,,27/10/2022 11:52,90.200.99.213,GB,United Kingdom,ENG,England,Bournemouth,50.745,-1.8524,residential,Sky Broadband,Sky Broadband,International student,14350
114982,,,"Yes, I think my diet is healthy",Other ethnic group,Hours per week: 8,Middle class,Medium quality of life,,I don't drink alcohol,Introvert (a quiet person who is more interested in their own thoughts and feelings than spending time with other people),"Yes (due to employment-related issues), Yes (due to university work)",Yes,Days per week: 6,No,Hours per week: N/A,Parent (family) support,I am unemployed,No,Lebanon,2004,BSc (Hons) Biomedical Science,Yes (due to university work),Frequently,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),Allows more time for independent study,"No, it has no impact on my studies, life or health",Hours per week: 3,Hours per day: 2,,"Level 4 (first year, undergraduate)",It's somewhat important,Very much so,I've never done any mindfulness activities,I don't know how to answer this question,I really enjoy them,I don't know how to answer this question,,Entirely up to me,"Guest speakers coming in and talking about their mental health journeys, Film nights (relevant films), Supportive group study sessions",,,,,114982,,,,,,,,,,,,27/10/2022 12:14,140.228.55.98,GB,United Kingdom,ENG,England,London,51.5164,-0.093,residential,Hyperoptic Ltd,Hyperoptic Ltd,International student,14350
114989,,,"Yes, I think my diet is healthy",White,Hours per week: 1,Middle class,High quality of life,,My alcohol consumption is moderate,Somewhat in between,Yes (due to university work),Yes,Days per week: 4,No,Hours per week: 20,Student loan,"Yes, I am part-time employed",No,Spain,2001,BSc (Hons) International Travel and Tourism Management,I don't have exams,Rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),more time off to work or studie at home,"Yes, on my life, health and studies",Hours per week: 4,Hours per day: 3,,"Level 6 (third year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,I don't have any feelings on it,I really enjoy them,"Yes, absolutely",A little,Somewhat up to me,,,,,,114989,,,,,,,,,,,,27/10/2022 13:17,109.175.143.68,GB,United Kingdom,STH,Southampton,Southampton,50.911,-1.392,residential,Cablecom Networking Limited,Cablecom Networking Limited,European student,9250
115001,,,"Yes, I think my diet is healthy",White,Hours per week: I don't have exams,Middle class,Medium quality of life,,I don't drink alcohol,Somewhat in between,"Yes (due to other circumstances, such as health, family issues, etc), Yes (due to university work)",Yes,Days per week: 3,No,Hours per week: N/A,Student loan,I am unemployed,No,Czech Republic,2000,BSc (Hons) International Travel and Tourism Management,I don't have exams,Rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),To have full free days for work/family/other hobbies and university individual work,"No, it has no impact on my studies, life or health",Hours per week: 8,Hours per day: 2,,"Level 6 (third year, undergraduate)",It's very important,Very much so,I enjoy them a lot,I'd be very interested in most activities to do with mental health,I really enjoy them,"Yes, absolutely",A little,Entirely up to me,"Guest speakers coming in and talking about their mental health journeys, Social sports sessions aimed at mental health (mindful running/climbing, etc), Journal making/writing, Visits to local community activities (mindful pottery making and painting/talks on mental health, etc), General volunteering (local refugee services, litter picking, etc)",,,,,115001,,,,,,,,,,,,27/10/2022 13:21,194.66.93.27,GB,United Kingdom,STH,Southampton,Southampton,50.9,-1.4,college,Southampton Solent University,Jisc Services Limited,International student,14350
115003,,,"Yes, I think my diet is healthy",White,Hours per week: 5,Middle class,Medium quality of life,,My alcohol consumption is moderate,Extrovert (a lively and confident person who enjoys being with other people),"Yes (due to other circumstances, such as health, family issues, etc)",Yes,Days per week: 5,No,Hours per week: 20,Student loan,"Yes, I am part-time employed",Yes,United Kingdom,1984,BSc (Hons) International Travel and Tourism Management,"Yes (due to other circumstances such as health, family issues, etc)",Frequently,"I prefer my timetable to be spread with long gaps in between classes (eg, 1-2 modules per day, spread over 3 times per week)",we are barely on campus at all really. i believe the university's obsession with digital teaching and less interaction with staff and students only suits very few courses and cheapens and lowers the quality of  the education offered.,"Yes, on my studies",Hours per week: 7,Hours per day: 3,,"Level 6 (third year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,"I'd be interested, but it would depend on what it was",I really enjoy them,"Yes, absolutely",,Entirely up to me,"Guest speakers coming in and talking about their mental health journeys, Mental health first aid training, Social sports sessions aimed at mental health (mindful running/climbing, etc), Arts and crafts sessions, Visits to local community activities (mindful pottery making and painting/talks on mental health, etc), Film nights (relevant films), Book club (relevant books)",,,,,115003,,,,,,,,,,,,27/10/2022 13:27,194.66.93.27,GB,United Kingdom,STH,Southampton,Southampton,50.9,-1.4,college,Southampton Solent University,Jisc Services Limited,Home student,9250
115020,,,"Yes, I think my diet is healthy",White,Hours per week: 15,Lower class,Medium quality of life,,My alcohol consumption is below moderate,Extrovert (a lively and confident person who enjoys being with other people),Yes (due to employment-related issues),Yes,Days per week: 3,No,Hours per week: 30+,Sponsorship (Company/Organisation etc),"Yes, I am full-time employed",No,United Kingdom,1997,FdSc Health and Social Care (Nursing Associate) Apprenticeship,Yes (due to university work),Rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),with the apprenticeship it is easier to fit around work hours.,"Yes, on my life, health and studies",Hours per week: 4,Hours per day: 1,,Foundation year,It's very important,Very much so,I've never done any mindfulness activities,"I'd be interested, but it would depend on what it was",I enjoy them some of the time,I don't really think about it,I don't know yet,Entirely up to me,"Social sports sessions aimed at mental health (mindful running/climbing, etc), Arts and crafts sessions, General volunteering (local refugee services, litter picking, etc), Film nights (relevant films), Book club (relevant books), Supportive group study sessions",,,,,115020,,,,,,,,,,,,27/10/2022 15:23,84.71.197.16,GB,United Kingdom,ENG,England,London,51.5095,-0.0955,residential,Vodafone UK,Vodafone UK,Home student,9250
115791,,,"Yes, I think my diet is healthy",Black/African/Caribbean/Black British,Hours per week: 20,Middle class,High quality of life,,My alcohol consumption is below moderate,Extrovert (a lively and confident person who enjoys being with other people),"Yes (due to employment-related issues), Yes (due to other circumstances, such as health, family issues, etc), Yes (due to university work)",Yes,Days per week: 5,Yes,Hours per week: 21,Student loan,"Yes, I am part-time employed",Yes,United States,2001,BA (Hons) Social Work,"Yes (due to employment-related issues), Yes (due to other circumstances such as health, family issues, etc), Yes (due to university work)",Rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),As you are able to do assignments etc on those other days and you can work on your days off,"Yes, on my life, health and studies",Hours per week: 30,Hours per day: 2,,"Level 6 (third year, undergraduate)",It's very important,Very much so,I've never done any mindfulness activities,"I'd be interested, but it would depend on what it was",I really enjoy them,Sometimes it can be,,Somewhat up to me,"Guest speakers coming in and talking about their mental health journeys, Mental health first aid training, Book club (relevant books)",,,,,115791,,,,,,,,,,,,2/11/2022 20:02,5.151.133.20,GB,United Kingdom,CRF,Cardiff,Cardiff,51.48,-3.18,residential,Cablecom Networking,Cablecom Networking,International student,14350
116744,,,"Yes, I think my diet is healthy",White,Hours per week: 4,Higher class,High quality of life,,My alcohol consumption is above moderate,Somewhat in between,"Yes (due to university work), No",Yes,Days per week: 5,No,Hours per week: N/A,Student loan,I am unemployed,No,United Kingdom,2002,"BSc (Hons) Health, Nutrition and Exercise Science",Yes (due to university work),Rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),"It's more efficient, I can do more things if I have a free day instead of time slots between lessons because commuting and getting ready takes time.","Yes, on my studies",Hours per week: 8,Hours per day: 1,,"Level 5 (second year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,I don't have any feelings on it,I really enjoy them,Sometimes it can be,A little,Somewhat up to me,"Guest speakers coming in and talking about their mental health journeys, Social sports sessions aimed at mental health (mindful running/climbing, etc)",,,,,116744,,,,,,,,,,,,8/11/2022 19:28,92.16.104.80,GB,United Kingdom,HAM,Hampshire,Fareham,50.8161,-1.2341,residential,TalkTalk,TalkTalk,Home student,9250
116966,,,"Yes, I think my diet is healthy",White,Hours per week: 20,Middle class,High quality of life,,I don't drink alcohol,Introvert (a quiet person who is more interested in their own thoughts and feelings than spending time with other people),Yes (due to university work),Yes,Days per week: 3,No,Hours per week: N/A,Parent (family) support,I am unemployed,No,United Kingdom,2000,"BSc (Hons) Health, Nutrition and Exercise Science",Yes (due to university work),Never,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),,"No, it has no impact on my studies, life or health",Hours per week: 6,Hours per day: 1,,"Level 5 (second year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,I don't have any feelings on it,I enjoy them some of the time,I don't really think about it,I don't know how to answer this question,Entirely up to me,,,,,,116966,,,,,,,,,,,,10/11/2022 10:43,37.60.109.72,GB,United Kingdom,STH,Southampton,Southampton,50.9142,-1.388,traveler,Wifinity Ltd,Wifinity Ltd,Home student,9250
